FLAG,Time Diff between first and last (Mins),max value received ,total ether balance,total tnx,avg total val
0,166619.4,21.78622,78.59353709,11,7.144867
0,315727.97,749.995,-40.00334258,1245,197.169612
0,1.87,1.133862,0.000471636,2,2.267252
0,13.15,0.99895,0.00062,2,1.99728
0,510841.27,100.0,296.3800334,30,27.662959999999998
0,225889.9,1.000399,14.30546713,40,0.357637
0,233413.0,5.169864,0.102704871,366,1.987367
0,410.37,97.602091,0.001506437,5,84.166165
0,30136.37,20.0,0.004646757,8,19.248838
0,137372.8,41.708543,-26.68914,43,39.393906
0,484436.53,21.904556,0.008514996,14,31.245428
0,283909.95,1.003727,41.02997503,46,0.891956
0,66.78,101.0,0.0015539999999999,4,134.666149
0,29421.6,245.7,0.0284284,10,101.464314
0,98.15,2.0,0.0022,2,3.9978
0,750849.52,1.051941,-1.694758148,69,2.596229
0,57938.47,352.729848,0.001512,27,200.323544
0,64.95,101.0,0.0021,5,126.249475
0,1010752.82,1.002364,0.028641276,143,0.3298279999999999
0,164848.47,1.008509,0.039921,191,0.443969
0,329.18,68.50418,0.00150753,4,100.999246
0,42984.33,2.008,4.982,5,0.9964
0,74.05,91.077848,0.001548055,5,84.166151
0,62.87,101.0,0.002035312,4,134.665988
0,539141.38,11.392367,0.008721061,24,5.177767
0,7.88,1440.90126,0.001414909,5,1667.499528
0,196.93,1.0,0.0022,2,1.9978
0,597204.92,1.0,0.093252805,437,0.316177
0,11.62,11.0,0.00062,2,21.999380000000002
0,1010246.45,1.000061,0.183341597,1100,0.140389
0,118075.02,0.019975,0.04837242,14,0.016124
0,322.95,101.0,0.000984218,3,151.499508
0,198952.03,0.505278,27.66072652,126,0.21953
0,2395.62,2.005,0.000525,2,4.009475
0,746162.05,598.708171,0.516629651,1230,563.179007
0,327.67,101.0,0.000984218,3,151.499508
0,5.92,22.0,0.00084,2,43.99916
0,463200.85,1.057011,316.2779288000001,388,0.815149
0,5.47,1059.660898,0.001414909,5,1667.499528
0,391184.1,0.226857,0.251797488,444,0.205783
0,471793.35,2.672166,0.4330801420000001,900,2.841118
0,52280.37,3.106423,0.012543009,6,4.072657
0,153433.95,20.0,0.006324626,22,25.999425000000002
0,1122209.77,14.303281,29.11392643,63,4.270701
0,283365.9,8.52485,0.0023625,17,11.430410000000002
0,946736.93,0.558442,0.01852374,14,0.357343
0,319311.18,1.205025,31.73424263,53,0.598759
0,382058.48,1.007445,108.7909129,129,0.84334
0,29120.35,9.999,0.003499,17,21.67944
0,97.33,0.884182,0.00304422,2,1.765319
0,319328.75,1.034315,42.30539257,49,0.863375
0,229005.03,1.00082,17.84739924,61,0.29258
0,68.3,101.0,0.0015539999999999,4,134.666149
0,8357.73,1.279173,0.03917307,4,2.059587
0,198.78,2.989831,0.00073145,2,5.978931
0,761625.25,140.0,0.013673762,88,92.261876
0,653813.17,1.000371,10.69765642,66,0.945479
0,790743.55,24.639739,0.049286642,26,16.161257
0,226781.43,6.535371,46.09183761,38,1.212943
0,658.08,12.0,0.00062,2,23.999380000000002
0,105187.75,146.71366,1357.200407,36,37.700011
0,204993.97,17.140073,0.015089764,36,11.857081
0,19466.22,316.0,0.008446601,27,57.264416
0,6494.37,5.99916,0.001344,6,7.917502000000001
0,76.57,57.492459,0.001512,5,84.166163
0,636611.42,119.998,0.103067732,198,67.505505
0,15.08,1101.620114,0.001414909,5,1667.499528
0,77675.92,0.353381,0.015981,77,0.424838
0,69.98,84.06890899999998,0.0015539999999999,5,84.16614899999999
0,7458.8,11.99,0.002247,10,20.839551
0,331.07,97.540075,0.001026218,4,100.999487
0,76924.9,1.208486,0.011547651,8,1.8317869999999998
0,271639.03,1.019223,0.007980006,38,1.2701639999999998
0,6604.78,2.554547,0.000891636,4,4.549102
0,0.0,0.003964,0.003964092,1,0.003964
0,86467.47,14.999273,-127.7427806,160,10.374495000000001
0,312029.88,1.989996,0.0120506489999999,30,1.2053859999999998
0,226748.1,4.940774,27.75294265,19,1.460681
0,456852.83,1000.775804,-6.976770195,131,334.461186
0,9.42,1164.811601,0.001414909,5,1667.499528
0,651150.63,600.0,1041.404999,4759,218.28501599999998
0,388064.4,55.398797,0.210600005,86,20.212452
0,292991.27,7.97,-15.19449313,176,1.103366
0,1010558.57,5.5,0.00935182,28,1.7553170000000002
0,159929.8,0.445403,1.091530545,4,0.272883
0,198921.02,0.384892,19.24500665,99,0.194394
0,73.22,83.909339,0.0015539999999999,5,84.16614899999999
0,201.07,1.23035,0.000462022,2,2.4602380000000004
0,323.55,5921.853994,0.051429,103,5099.519293
0,5.32,1476.5804449999996,0.001414909,5,1667.499528
0,311.78,101.0,0.000984218,3,151.499508
0,38652.25,7.836403,0.0027761,6,10.234195
0,327.12,55.936436,0.000984218,4,100.99950799999999
0,2461.72,0.196582,0.011579702,44,0.12422
0,69.38,101.0,0.0015539999999999,4,134.666149
0,176.63,1.816016,0.0022,2,3.6298320000000004
0,337584.42,14.999538,0.00798,18,7.961935
0,24023.1,0.122295,0.00088283,3,0.183001
0,322.5,55.728337,0.000984218,4,100.99950799999999
0,1041856.23,1.000251,0.355646677,117,0.629476
0,1070765.23,1999.999916,1.467591524,5203,21.08428
0,226780.22,8.917944,147.436757,49,3.008913
0,398177.53,0.863583,0.080270403,92,0.26978599999999986
0,322.55,81.969712,0.001428506,4,100.999286
0,788488.35,3.0,3.0,54,0.055556
0,1125655.83,76.053493,-6.622528592999999,107,14.573376
0,93022.78,0.018234,0.000728611,4,0.024069
0,321.82,54.631074,0.000984218,4,100.99950799999999
0,111598.48,2.032281,0.00912997,8,1.61692
0,436582.98,9.99,0.00109051,6,7.39297
0,412392.97,950.0,0.05692778,109,241.981039
0,34466.9,0.170143,0.0042,8,0.152344
0,101857.85,14.99,0.01344,65,13.369587000000001
0,239827.12,25.0,-1979429.81,10000,210.985178
0,142922.48,3503.597564,12795.71923,10000,1659.988562
0,63.68,101.0,0.0015539999999999,4,134.666149
0,599650.35,1.010549,0.027582764,158,1.949077
0,6.1,0.989616,0.000471636,2,1.97876
0,326.25,90.814891,0.000984218,4,100.99950799999999
0,297857.55,12.99588,-4.547781953,65,6.360199
0,50.75,101.0,0.0015539999999999,4,134.666149
0,325.22,101.0,0.001026218,3,151.499487
0,629.68,6.121828,0.00062,2,12.243036
0,747555.38,39.4,0.006242381,23,143.447514
0,456172.42,61.2595,4.300379214,10000,2.173082
0,908779.07,4.80696,0.00225744,13,3.029377
0,28.67,156.13579199999995,0.005546,4,157.133019
0,325.43,55.18641,0.000984218,4,100.99950799999999
0,134012.18,3.985,0.0284284,10,3.983514
0,301091.28,170.0,171.6,3,98.4
0,424540.5,8.329906,0.004170303,14,9.048492000000003
0,1929.48,0.09,0.00078606,3,0.135714
0,226756.63,2.8418490000000003,152.8230925,143,1.068693
0,100.23,101.0,0.001512,4,134.66616299999998
0,159112.6,215.743711,0.11802,266,175.712493
0,697603.9,0.074433,0.010413073,41,0.102987
0,163619.77,83.23,0.054303921,304,91.097605
0,8.97,79.96,0.001209106,4,87.959395
0,690486.32,8.83,0.007363058,15,3.850199
0,323.83,89.43311800000002,0.002472437,7,70.699506
0,418039.63,5.4569,0.01633994,16,4.489438
0,200121.92,1.379443,81.30342618,134,0.606742
0,66.47,101.0,0.0015539999999999,4,134.666149
0,85.88,0.301444,0.00304422,2,0.599844
0,0.0,0.005,0.005,1,0.005
0,212709.57,29.999528,0.001764,5,37.498969
0,323.08,93.937397,0.001428506,4,100.999286
0,807524.02,175.9,0.458614266,1353,111.30523300000002
0,324.63,56.498289,0.000984218,4,100.99950799999999
0,318.15,101.0,0.000984218,3,151.499508
0,2207.57,1.509802,0.00062,2,3.018984
0,319295.95,1.009182,39.07695693,46,0.849499
0,468755.98,1.583204,0.5506029920000001,185,1.9898
0,324.85,101.0,0.000984218,3,151.499508
0,330.65,101.0,0.0015722179999999,4,134.666143
0,5.37,0.510483,0.00325311,2,1.017713
0,141459.5,138.0,-81.4604,78,29.00458
0,226781.55,2.668352,162.6277439,159,1.022816
0,26.9,50.0,0.00221,6,59.999558
0,226782.18,0.971962,44.26005164,113,0.391682
0,78.88,77.655439,0.001512,5,84.166163
0,42212.13,7.110084,0.01092814,22,46.635691
0,1.37,0.199026,0.000551631,2,0.397501
0,9.63,1163.145355,0.001414909,5,1667.499528
0,5.72,1477.528309,0.001414909,5,1667.499528
0,288147.18,20.822042,0.004397981,17,15.108654000000001
0,8.92,1901.989014,0.001886545,6,1500.749528
0,226787.22,3.849112,47.86077335,49,0.97675
0,1307279.17,3.407858,0.257001203,2350,1.742259
0,325.53,5922.857161999998,0.052458,104,5098.548505
0,96419.53,0.110181,0.005346726,40,0.17039799999999988
0,315.2,101.0,0.000984218,3,151.499508
0,330.47,101.0,0.000984218,3,151.499508
0,259527.03,3.360644,12.58009871,9,1.397789
0,226772.63,0.36383,18.46041421,98,0.188372
0,221836.43,0.8729979999999999,0.000882,4,0.9988250000000001
0,69.57,101.0,0.0015539999999999,4,134.666149
0,1226718.08,2.0,0.19173435,468,2.082566
0,66.52,101.0,0.0015539999999999,4,134.666149
0,1570626.52,2.0,0.0613973559999999,472,1.607444
0,60513.05,10.0,11.0,3,3.666667
0,3.62,0.580802,0.000471636,2,1.161132
0,6.32,1631.284832,0.001414909,5,1667.499528
0,476826.85,200.0,-117.9651057,39,36.296538999999996
0,949090.93,0.106036,0.003428932,22,0.106612
0,200433.4,0.09475,-0.03857,3,0.16141
0,261979.38,188.10038,451.9117643999999,10000,5.410138
0,91629.55,0.025,0.000996825,3,0.037002
0,494869.17,107.0,-1.600389103,142,29.16293
0,899900.58,124.899076,100.9033163,31,23.601361999999998
0,11.13,1588.490084,0.001414909,5,1667.499528
0,244604.37,0.535222,24.39306129,128,0.190571
0,818491.23,5500.0,-5484.555448,10000,636.264494
0,15955.08,2.011154,0.004069968,12,1.98842
0,46352.6,20.0,-19.97471106,7,25.694941999999998
0,15462.57,0.980522,0.00168,4,1.607634
0,211.42,2.010292,0.0022,2,4.018384
0,245270.3,200.0,0.0042276,6,233.405257
0,312.5,101.0,0.000984218,3,151.499508
0,0.0,3.0,3.0,1,3.0
0,19046.52,0.9,0.006732514,13,1.005411
0,682571.43,15.2197,0.00388079,11,5.883158
0,195497.37,2.0,0.006352,19,0.821823
0,996074.65,0.100485,0.00135,57,1.0803399999999999
0,200112.75,9.0,86.8909,121,0.7181069999999999
0,687269.15,1.003485,0.021734195,32,1.412102
0,153568.08,9.649407,0.00768701,4,10.139922000000002
0,722485.52,0.9793,0.016149,51,0.622313
0,249204.78,1.104201,0.01069275,26,2.0415099999999997
0,415975.77,1.613015,0.441162944,1067,2.066317
0,325.23,66.768898,0.000984218,4,100.99950799999999
0,283684.25,6.195,-5.797836247999999,9,9.061306
0,22478.05,4.095,0.001945112,6,5.056018
0,811712.75,49.940008,3.553005059,10000,8.516818
0,312.55,0.079231,0.00062,2,0.15784199999999998
0,70055.88,2.99,0.005106434,20,2.6996840000000004
0,5.17,1067.060409,0.001414909,5,1667.499528
0,319320.53,1.011004,68.13950947,93,0.732683
0,11.77,1552.668489,0.001414909,5,1667.499528
0,9.0,1365.466518,0.001886545,6,1500.749528
0,3765.13,5.005,0.001375935,6,7.662875
0,379.13,5776.518277,0.032319,65,5159.245519
0,127055.87,0.991156,0.120561,574,0.45091800000000004
0,176811.93,4.75,0.00367105,8,4.889632000000001
0,71.92,89.271384,0.00208811,6,75.749478
0,311.68,101.0,0.000984218,3,151.499508
0,3.72,5.67321,0.000471636,2,11.345949000000001
0,231004.67,6.6239360000000005,0.008518006,18,6.403232
0,270209.42,70.0,0.00084,3,194.99916000000002
0,1069510.72,95.7375,0.310492674,492,2.495923
0,201420.4,5.877999999999999,0.000441,4,10.399669999999999
0,418607.98,3.696436,4.2e-05,2,7.39283
0,1295538.15,508.738409,-4353.437711,2108,72.044503
0,463865.48,0.5,-0.188127951,202,0.20101000000000002
0,340540.77,143.718,0.104943762,435,71.87336
0,194620.42,1.099621,112.3275022,136,0.825938
0,245486.98,2.430129,141.14091240000005,145,0.973386
0,1535449.33,7.561852,0.749621263,2143,2.093853
0,11.4,1575.4893470000004,0.001414909,5,1667.499528
0,229015.3,2.359262,114.4543765,146,0.783934
0,376364.5,2.46875,0.013043231,152,0.7339180000000001
0,363622.93,3.430674,0.04536272,18,1.11822
0,11.28,1079.808021,0.001414909,5,1667.499528
0,3615.4,0.0,0.0,2,0.0
0,19.55,1220.780314,0.001886545,6,1500.749528
0,226785.43,8.999495,22.95764904,7,3.279664
0,1794671.48,600.0,-1079.871486,509,38.71417099999999
0,204968.27,28.217616,101.4390627,10,10.143906
0,750563.77,1210.688811,0.005395378,16,391.932778
0,5.7,2.339319,0.000471636,2,4.678166
0,20971.6,4.995,0.000441,3,8.234559
0,67.88,101.0,0.0021,5,126.249475
0,10.48,0.167962,0.00062,2,0.335304
0,47.32,0.25,0.0022,2,0.4978
0,506653.62,16.8629,0.002592,12,9.163855
0,974.25,0.16817,0.000441,2,0.33589899999999995
0,14.87,3.0,0.00062,2,5.99938
0,229651.82,1.095,0.00348508,4,1.203257
0,200117.2,9.965,36.18177765,9,4.0201980000000015
0,342098.38,379.606538,0.00460145,10,266.425982
0,467.77,56.51698100000001,0.002034218,6,75.749491
0,5.62,3.999,0.00062,2,7.9973800000000015
0,40938.43,687.0,0.5546846360000001,1946,20.451872
0,641066.5,0.01,0.02,14,0.01
0,574144.57,4.210539,0.03446175,239,3.6055520000000003
0,288.02,0.129171,0.00062,2,0.257722
0,325.65,97.39321,0.000984218,4,100.99950799999999
0,35041.07,0.945299,0.005136708,12,1.030768
0,165734.52,37.914065,0.01592824,333,234.65141500000001
0,245815.45,4.5,0.004374291,19,1.394371
0,226785.43,1.214929,82.45784327,132,0.624681
0,91893.15,100.83,0.003969,17,44.038332999999994
0,600384.95,1.0,0.0073253519999999,46,0.720453
0,305832.32,0.172528,0.278648176,5,0.07112999999999989
0,18744.68,20.488948,0.002058098,5,59.370674000000015
0,328.53,101.0,0.000984218,3,151.499508
0,5.1,0.162955,0.001078522,2,0.324831
0,324.37,86.115645,0.000984218,4,100.99950799999999
0,76.25,90.998302,0.001512,6,67.33283
0,512418.98,33.102848,-57.93130342,182,11.044450000000001
0,6.32,54.0,0.000471636,3,81.37452800000001
0,51.85,29.99,0.000504,2,59.97949600000001
0,65.4,79.123501,0.0015539999999999,5,84.16614899999999
0,815513.72,1.127241,36.68559958,36,1.019044
0,44999.98,0.276629,0.00841088,6,0.398498
0,27078.93,94.390763,0.01176,28,73.290152
0,746905.82,0.25521,0.383057973,534,0.16026200000000002
0,874220.38,23.948902,0.005195394,24,4.353623
0,394869.38,6.899559,0.14492139,29,4.031117
0,501456.12,6.16452,0.002646,16,2.920169
0,691592.55,21.3599,0.002037597,6,17.964886
0,128555.55,206.372758,5303.391356,97,54.674138
0,5.08,1576.574947,0.001414909,5,1667.499528
0,273908.25,0.050875,0.003843,196,0.603815
0,327.13,80.391423,0.000984218,4,100.99950799999999
0,228989.5,1.1838799999999998,135.1744175,157,0.860984
0,214063.48,19.0,0.299308436,1444,2.72719
0,201125.9,0.583126,34.81321268,124,0.280752
0,249309.23,0.01,0.298301347,441,0.010029
0,507851.68,431.927207,-1578.607211,516,96.13684900000001
0,200107.02,25.5,42.75426157,23,1.858881
0,4.82,1057.588437,0.001414909,5,1667.499528
0,1018988.67,0.01,0.16,152,0.009412
0,5.48,1632.056168,0.001414909,5,1667.499528
0,740337.58,5.245,0.0054491409999999,4,5.247275
0,317.15,101.0,0.000984218,3,151.499508
0,184387.9,26.01,-39.47066154,22,20.916591
0,618965.75,2625.0,2219.375387,82,81.23714100000001
0,200104.62,1.979642,83.44154685,170,0.490833
0,324.32,86.179626,0.000984218,4,100.99950799999999
0,278217.7,0.1,0.01,13,0.10750000000000001
0,145351.02,26.99,0.01134,54,9.20032
0,82747.73,0.528514,0.00053363,4,1.120803
0,1451440.63,278.96879,0.159587405,1004,13.100972
0,33163.98,11.99,0.009986466,25,17.914581
0,387466.15,1.762312,0.004346802,10,1.461667
0,137510.0,0.5,0.013016178,54,0.550926
0,901985.4,4.9938,29.00836576,562,2.307266
0,325.98,59.527392000000006,0.001026218,4,100.999487
0,198935.72,1.512452,86.1140528,144,0.598014
0,34480.37,0.8,0.8,9999,8e-05
0,273.17,1.098559,0.00062,2,2.196498
0,37423.98,45.159566,0.002962034,8,36.968032
0,19464.45,3.980767,0.00925496,4,4.234627
0,60433.65,50.0,100.0,10000,25.0
0,437.97,0.6538510000000001,0.000922618,4,0.9884569999999999
0,420948.77,1000.0,-832.2276694,260,97.06746000000001
0,26.02,1.0,0.0022,2,1.9978
0,585477.82,4.026857,0.007810078,25,2.944082
0,361441.22,5.220203,0.014674304,35,6.74305
0,8.35,1577.738358,0.001886545,6,1500.749528
0,154339.92,9.522478,0.00924002,45,6.282477999999999
0,358156.12,1.0,0.06090046,10,1.43833
0,226778.27,10.267503,65.05469378,20,3.252735
0,215965.8,14.209496,0.14646008,10,17.578282
0,8635.58,7.925219,0.000933636,4,13.341533
0,1.58,3.0,0.00084,2,5.99916
0,103668.65,5.0,0.001537468,6,5.332457
0,198944.6,0.658292,30.38809684,132,0.230213
0,226751.15,246.489767,945.6721745,16,59.104511
0,244627.97,1.004699,68.68988997,80,0.8586239999999999
0,182.85,20.0,0.00042,2,39.99958
0,75.75,67.54840899999999,0.002016,6,75.749496
0,319318.32,1.746527,53.1434986,143,0.371633
0,21.83,1533.498188,0.001414909,5,1667.499528
0,2.73,22.0,0.00062,2,43.99938
0,5.95,0.9925,0.000471636,2,1.984528
0,262236.1,13.95009,0.002698732,13,13.757747000000002
0,622342.07,799.87041,-37.41306978,1208,271.896482
0,327.38,101.0,0.000984218,3,151.499508
0,300273.18,0.46,0.00621985,10,0.5668949999999999
0,306421.78,25.0,62.0504836,5,12.410097
0,201108.87,5.407497,118.0280115,43,2.744837
0,692744.43,20.0,0.0048,8,16.265707
0,332.73,64.149271,0.001506437,5,84.166165
0,72.88,92.998721,0.001546075,5,84.166151
0,314010.37,39.0,0.02639346,38,19.774109
0,291445.03,2.918456,118.71117209999998,124,0.957348
0,898706.45,1.303577,0.00301286,13,0.8792829999999999
0,597088.8,77.0,2.269491307,54,24.732017
0,62.72,101.0,0.0015539999999999,4,134.666149
0,263742.08,200.0,0.011049893,9,100.502159
0,920276.75,5.15036,0.024499,25,2.41916
0,328322.33,34.0,0.0040634999999999,17,36.058063000000004
0,556207.33,55.0,-3.6916306,163,7.827109
0,1418597.22,800.154039,1.949565041,5136,34.548015
0,63.8,101.0,0.0015539999999999,4,134.666149
0,1011246.63,1.610002,0.002148,7,0.997309
0,74.55,95.715079,0.001544256,5,84.16615200000001
0,333.38,83.459401,0.001026218,4,100.999487
0,88801.37,0.3,0.001003697,4,0.549498
0,329.92,62.576025,0.001026218,4,100.999487
0,1002326.87,1.5061,0.615952,39,1.133423
0,159928.8,0.4805100000000001,11.27688554,92,0.122575
0,9.7,1890.263919,0.001414909,5,1667.499528
0,887485.73,16.2,-14.45289006,440,6.151022
0,314.92,101.0,0.000984218,3,151.499508
0,330.08,97.032916,0.001506437,5,84.166165
0,322893.02,13.316608,9.218729,8,11.345336
0,9.72,1886.261525,0.001414909,5,1667.499528
0,68.47,101.0,0.0015539999999999,4,134.666149
0,132990.6,36.141449,71.00809764,7,10.144014
0,327.55,101.0,0.000984218,3,151.499508
0,2853.63,11.174,0.072592933,4,14.874469000000001
0,69.68,101.0,0.0015539999999999,4,134.666149
0,962301.18,919.9991,0.061014921,203,223.97564899999998
0,112229.12,123.82,-21.975091,37,28.495314
0,76400.45,31.575882,0.00313734,14,17.740937999999996
0,291477.57,8.47,91.75376904,107,0.857512
0,501115.58,484.0,-43.12031267,10000,8.068491999999999
0,1114801.93,934.9,424.9681617,285,74.152261
0,330290.9,9.995,5.683501393999999,41,3.5583270000000002
0,192361.32,30.415387,0.014883762,25,22.017791
0,142017.28,0.5,0.000441,2,0.999559
0,184488.8,1.000822,0.031275258,11,1.833449
0,256967.4,3.99943,0.00698054,68,4.357782
0,478926.53,4.02,1.03,3,5.015000000000001
0,81173.75,55.0,0.029843757,125,19.071901
0,815602.62,37.941211,0.013791916,17,29.016249000000002
0,325.73,59.676432,0.001026218,4,100.999487
0,228993.17,5.2709160000000015,101.1615778,92,1.099582
0,0.0,14.17769,14.17769,1,14.17769
0,385.6,0.999559,0.00062,2,1.998498
0,611399.38,1.000242,0.007618537,49,0.55079
0,71.13,88.066745,0.001555573,5,84.16614799999999
0,291487.33,6.999,251.48351040000003,156,1.612074
0,60496.52,7.1744,12.92299974,5,2.5846
0,326.25,67.909152,0.000984218,4,100.99950799999999
0,1257613.95,1000.0,0.1347008469999999,444,1106.899265
0,73.82,70.678708,0.001523001,5,84.166159
0,10.48,1495.692813,0.001414909,5,1667.499528
0,326.47,65.503345,0.000984218,4,100.99950799999999
0,418969.92,1.001643,77.85854877,234,0.332729
0,1590.68,1.083559,1.083559,1,1.083559
0,50966.1,20.802821,0.004116,17,15.472423000000003
0,674009.0,8.97591,0.00426142,14,3.0938999999999997
0,325.48,92.571877,0.001026218,4,100.999487
0,256859.13,11.090173,726.3400971,679,1.06972
0,258116.58,6.0,0.35071,202,0.646336
0,157290.82,84.963334,0.117335602,683,45.126205
0,740334.43,24.946217,0.0083681409999999,13,20.146492
0,14937.3,0.8182,0.010674172,24,0.86574
0,125870.32,16.0,0.01806002,83,13.334708000000001
0,319329.77,1.021726,19.46426335,48,0.405505
0,229032.17,22.036814,128.1546768,149,0.860099
0,346113.5,8.99,0.652084321,11,9.247278
0,20.78,1.0036,0.00062,2,2.00658
0,46.17,101.0,0.0015539999999999,4,134.666149
0,18.73,3.16014,0.000504,2,6.319776
0,5.35,1061.470558,0.001414909,5,1667.499528
0,141053.67,183.7,0.018706805,27,95.848995
0,568.07,4.5,0.00062,2,8.99938
0,129799.92,200.0,0.001311636,6,243.329563
0,311725.15,300.0,366.0,9999,0.036604
0,322522.95,1.059288,0.120812432,52,0.400019
0,2.4,22.0,0.00062,2,43.99938
0,332.77,0.063007,0.00062,2,0.125394
0,751.2,0.779718,0.001,2,1.558436
0,55360.98,0.278959,-49314.73694,10000,5.210954
0,668995.4,256.249238,0.337701,1612,3.557184
0,372441.2,3.5754019999999995,0.006727251,230,1.97887
0,209230.4,2.2239720000000003,160.2071435,171,0.936884
0,738938.62,14.41,0.068007954,82,3.943085
0,317.3,101.0,0.000984218,3,151.499508
0,982426.5,94.08,-120.8425422,398,16.170648
0,56.32,101.0,0.0015539999999999,4,134.666149
0,2.6,2.883525,0.000471636,2,5.766578
0,7.35,1461.565683,0.001414909,5,1667.499528
0,541815.33,122.7881,0.025467617,87,31.158271
0,325.27,69.638796,0.000984218,4,100.99950799999999
0,309.73,101.0,0.000984218,3,151.499508
0,843497.63,415.0,0.040700292,80,101.690291
0,49625.12,2.995,0.0076667359999999,11,1.884426
0,326.13,41.741644,0.000984218,5,84.166175
0,68.98,55.80246,0.005376,12,60.599462
0,280.95,6.4,0.00062,2,12.799380000000003
0,21.3,1491.579286,0.001414909,5,1667.499528
0,74.48,57.583209,0.001512,5,84.166163
0,327.13,70.12514399999999,0.001488218,5,84.16617100000002
0,82787.32,27.117,0.01101905,11,12.380991000000002
0,498256.47,499.99,0.0105747,41,253.75056600000002
0,80594.87,2.812069,0.00424956,17,1.870253
0,382590.08,1.02121,0.01800865,93,1.07832
0,0.0,0.250303,0.25030333,1,0.250303
0,0.0,0.804725,0.8047254,1,0.804725
0,319307.7,1.001958,39.63384266,68,0.582851
0,257022.97,278.228,0.00697876,121,541.34955
0,324.32,97.337759,0.000984218,4,100.99950799999999
0,1028223.27,56.488945,0.004100024,30,58.270246
0,5.7,0.082618,0.000471636,2,0.164765
0,9.42,1483.5716619999996,0.001886545,6,1500.749528
0,628523.6,1.5,2.9035219,5,0.580704
0,619849.82,236.0,0.00529225,35,420.026903
0,793491.68,2.779804,0.019640553,381,8.190752999999999
0,28.3,1.5,-0.425735231,7,1.820956
0,326.48,72.584331,0.001488218,5,84.16617100000002
0,803222.32,4.523699,0.578582578,16,2.571983
0,66.82,101.0,0.0015539999999999,4,134.666149
0,412324.93,40.0,688.0,29,23.724138
0,55823.7,4.194488,0.00465627,13,5.8224219999999995
0,1012331.27,17.7415,-208.6450067,700,3.244797
0,89.1,1.015082,0.00304422,2,2.027119
0,3.35,2.9875,0.000471636,2,5.974527999999999
0,20.25,101.0,0.003276,7,117.832787
0,11.77,1390.944094,0.001414909,5,1667.499528
0,498256.47,499.99,0.0105747,41,253.75056600000002
0,80594.87,2.812069,0.00424956,17,1.870253
0,382590.08,1.02121,0.01800865,93,1.07832
0,0.0,0.250303,0.25030333,1,0.250303
0,0.0,0.804725,0.8047254,1,0.804725
0,319307.7,1.001958,39.63384266,68,0.582851
0,257022.97,278.228,0.00697876,121,541.34955
0,324.32,97.337759,0.000984218,4,100.99950799999999
0,1028223.27,56.488945,0.004100024,30,58.270246
0,5.7,0.082618,0.000471636,2,0.164765
0,9.42,1483.5716619999996,0.001886545,6,1500.749528
0,628523.6,1.5,2.9035219,5,0.580704
0,619849.82,236.0,0.00529225,35,420.026903
0,793491.68,2.779804,0.019640553,381,8.190752999999999
0,28.3,1.5,-0.425735231,7,1.820956
0,326.48,72.584331,0.001488218,5,84.16617100000002
0,803222.32,4.523699,0.578582578,16,2.571983
0,66.82,101.0,0.0015539999999999,4,134.666149
0,412324.93,40.0,688.0,29,23.724138
0,55823.7,4.194488,0.00465627,13,5.8224219999999995
0,1012331.27,17.7415,-208.6450067,700,3.244797
0,89.1,1.015082,0.00304422,2,2.027119
0,3.35,2.9875,0.000471636,2,5.974527999999999
0,20.25,101.0,0.003276,7,117.832787
0,11.77,1390.944094,0.001414909,5,1667.499528
0,988908.52,10.0,-0.902435158,297,2.078427
0,285115.22,67.5,0.00551146,10,61.743988
0,5272.57,1.811802,3.03318486,2,1.516592
0,511290.38,7.999832,-2.44377345,66,1.999873
0,436853.67,58.0,-1.681843281,1131,19.073858
0,304.58,101.0,0.001488218,4,134.66617100000002
0,9.63,1060.040356,0.001886545,6,1500.749528
0,8.25,1170.929183,0.001886545,6,1500.749528
0,70.13,101.0,0.0015539999999999,4,134.666149
0,286442.25,1.523434,0.14235468,399,0.42708999999999997
0,64843.1,6.903022999999999,-20.65417872,16,9.046593000000001
0,3.52,1038.254006,0.001414909,5,1667.499528
0,6.9,1445.434856,0.001886545,6,1500.749528
0,198932.2,36.5,49.86216568,7,7.123167
0,328.15,101.0,0.001026218,3,151.499487
0,19539.48,13.382139000000002,0.002152709,8,11.414172
0,1.0,1.146731,0.000471636,2,2.292991
0,990.03,0.296833,0.000924,4,0.39503
0,330.08,97.954616,0.001026218,4,100.999487
0,141602.6,13.8,0.0013417879999999,5,19.541218999999998
0,1077405.07,50.0,-46.46172265,155,8.539738999999999
0,1393223.92,81.828804,207.1173992,1443,3.1847249999999994
0,1146326.33,11.348662,0.428220497,910,2.601667
0,303102.97,6.915282,0.7080899909999999,32,4.427023000000001
0,22.87,0.160343,0.000581532,2,0.320104
0,141742.03,18.183066,98.26038342,23,4.272191
0,201173.6,1.410806,19.70001994,22,0.8954549999999999
0,328.03,101.0,0.001026218,3,151.499487
0,425956.23,1.82,3.356423455,16,0.209776
0,378138.72,11.44895,0.0163331039999999,24,7.301416999999999
0,321.7,101.0,0.000984218,3,151.499508
0,9.03,2.4266970000000003,0.000568067,2,4.852826
0,218439.35,7.99,-0.8724878,90,2.118975
0,325.48,90.060028,0.001026218,4,100.999487
0,859710.0,17.43346,-14.86703173,109,3.970156
0,7.88,1445.489175,0.001414909,5,1667.499528
0,2.87,0.1,0.000623718,2,0.199376
0,305.8,0.05,0.00062,2,0.09938
