FLAG,max value received ,total Ether sent,total ether balance,total tnx,avg total val
0,1097.079395,2000.998585,0.001414909,5,1667.499528
0,0.5,0.499528364,0.000471636,2,0.999528
0,69.325725,100.9989738,0.001026218,4,100.999487
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,0.06551,0.203740991,0.009748119,20,0.043664
0,1.496444,0.0,81.57567274,114,0.715576
0,6.569586999999999,4908.572513,-3.258076437,4036,20.471813
0,1488.811341,2000.998585,0.001414909,5,1667.499528
0,8.9765,19.43286853,-9.434595975,24,2.745983
0,82.97200000000002,906.7498285,-24.92204001,191,21.815551
0,1.272747,12.84746991,0.010500002,50,1.0282179999999999
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,12.168132,12.16751229,0.00062,2,24.335644000000002
0,3.895,3.893236,0.001764,5,4.868309
0,29.150847,2060.217365,1.46470851,3120,2.6423259999999997
0,0.1,0.0,0.22022,9999,2.2e-05
0,0.1336,0.0,0.561999904,2413,0.000233
0,1488.581321,1488.580378,0.000943273,3,2232.87151
0,13.043238,978.3900993,0.305311008,1255,3.6100250000000003
0,2.8,3.536995011,0.000952024,4,3.537472
0,0.340895,0.33869467,0.0022,2,0.67959
0,45.596542,0.0,60.01494234,4,15.003735999999998
0,7.0,18.4981674,0.001832602,8,9.249542
0,26.649733,241.0442213,0.071307628,117,8.781874
0,9.0,17.9298332,0.053582461,12,5.985542000000001
0,377.0,3161.556986,0.5927768379999999,539,32.396648
0,0.614282,0.0,41.1776069,145,0.283983
0,24.063401,123.6,0.03298202,290,8.689574
0,82.973903,100.9980316,0.001968437,6,75.74950799999999
0,0.7436,118.445765,0.554465427,2256,0.21135500000000002
0,101.0,100.9979647,0.002035312,4,134.665988
0,0.0681679999999999,0.067548058,0.00062,2,0.1357159999999999
0,1490.268996,2000.998585,0.001414909,5,1667.499528
0,0.032037,0.0304279,0.0016090999999999,3,0.047250999999999904
0,2.221662,8.966735400000003,0.008442,20,1.794192
0,20.0,77.59493607,0.008820006,42,7.390414
0,45.06,3085.389803,0.112833,243,50.790093999999996
0,193.311068,193.3102278,0.00084,2,386.62129600000003
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,2.5,2.5979,0.0021,4,2.5989500000000003
0,2.2021580000000003,8.699,-6.49684189,6,3.9419580000000005
0,79.186761,100.9985356,0.001464437,5,84.166179
0,11.843934,39.967,0.016811,25,6.406369
0,0.402418,0.0,23.34742062,125,0.186779
0,2.995,26.08824139,0.150550938,217,0.48228099999999996
0,200.0,846.25,252.3852944,54,75.929054
0,126.0,2846.022258,-22.13167886,636,18.110855
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,62.113976,100.9990158,0.000984218,4,100.99950799999999
0,5.093936,0.0,68.05066397,72,0.945148
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,250.0,1301.871506,0.076063732,208,25.434223000000003
0,94.208007,100.9984519,0.001548055,5,84.166151
0,7.99,7.989496000000001,0.000504,2,15.979496000000001
0,1.000315,6.60110496,0.364633746,45,2.366219
0,0.6329229999999999,0.94981273,0.00210002,8,0.5072669999999999
0,0.143,4.93464475,0.003181122,67,0.7872459999999999
0,23.229247,104.0814631,1.5075688040000002,28,15.060997
0,1.0,0.0,2.0,3,0.666667
0,10.5,11.97705998,0.01294002,12,4.494632
0,101.0,100.9979,0.0021,5,126.249475
0,505.52419,1392.657176,-2.8523231,84,66.402903
0,138.22,0.0,745.9177950000002,590,1.264267
0,120.486,126.3145246,0.00916656,6,84.212739
0,1.278046,0.0,68.08204449,120,0.56735
0,2.205,1150.892209,1.426887601,2527,1.8267449999999998
0,150.0,822.5697205,0.007477283,18,182.794102
0,72.459969,100.998488,0.001512,5,84.166163
0,27.0,377.7253501,4.373287933,2735,0.555626
0,12.0,106.4612564,0.00860007,24,17.744259
0,101.0,100.9990158,0.000984218,3,151.499508
0,61.399728,100.9990158,0.000984218,4,100.99950799999999
0,284.199398,12000.0,48074.08233000001,10000,12006.008009
0,0.820127,0.0,38.3251364,97,0.395104
0,38.0,0.0,136.868965,140,0.977635
0,36.00575,150.12,-86.03318762,30,15.682216
0,0.2,0.19938,0.00062,2,0.39938
0,0.467149,0.0,24.46637643,116,0.210917
0,1041.157024,2000.998585,0.001414909,5,1667.499528
0,67.515615,0.0,992.0380295,81,12.247383
0,0.156296,7.913845247,0.00177,86,2.733317
0,81.414397,100.9985356,0.001464437,5,84.166179
0,1315.55381,4573.532465,0.016345176,66,277.184281
0,1.448235,103.9308205,0.094521,453,0.918166
0,0.66,2.00373271,0.0042,10,0.8023340000000001
0,0.2997,0.299196,0.000504,2,0.5988960000000001
0,0.219151,22.41512525,0.004252818,236,1.5028510000000002
0,0.469651,0.0,19.63990523,87,0.225746
0,4.992595,274.0466227,0.185125928,430,2.559437
0,0.048867,0.096804519,0.000912636,4,0.097261
0,12.538761,109.9359459,0.214347393,200,2.204303
0,1058.048047,2000.9976420000007,0.002358181,7,1400.699528
0,7.676031,13.58805455,0.000462,6,10.191156000000001
0,15.0,52.43159556,0.00396353,16,13.108394
0,0.01,0.014587436,0.005412564,11,0.011621
0,80.0,181.479587,0.003333708,13,56.17273
0,4.995,9.337140808,0.001246032,25,3.536852
0,4.0,3.99958,0.00042,2,7.99958
0,1059.367933,2000.998585,0.001414909,5,1667.499528
0,0.201057,0.0,4.686442109,40,0.117161
0,5.0,0.0,5.027,2,2.5135
0,100.0,103.8311905,0.000891636,4,103.831636
0,0.615617,9.87752,0.0986333,174,0.228203
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,400.0,1545.3284,-1.7919951230000002,318,20.736363
0,1577.57744,2000.998585,0.001414909,5,1667.499528
0,1423.0,1422.999057,0.000943273,3,2134.4995280000003
0,8.995,113.6397983,0.06217257,180,2.526019
0,0.924291,0.975081,0.00088271,5,0.8128610000000001
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,5.999537999999999,13.80161865,0.014964848,9,6.213722000000001
0,24.229077,0.0,3092.452215,858,3.604257
0,8.08,16.4829009,0.016244741,12,5.654529
0,539.162751,7601.330192,0.714021,3493,8.711217000000001
0,95.973951,100.9990158,0.000984218,4,100.99950799999999
0,90.783122,197.0958222,0.031895968,127,6.350303
0,1566.998878,2000.998585,0.001414909,5,1667.499528
0,66.49667600000001,100.9990158,0.000984218,4,100.99950799999999
0,59.995,150.0873958,-39.9836157,14,50.345569
0,1.15322,0.0,60.44515642,119,0.507942
0,70.0,6273.107141,-3660.064314,4776,24.675746
0,101.0,100.99895,0.00105,3,151.499475
0,7.001,27.716,1.15285821,73,2.032673
0,1.985,2.48218758,0.00281242,4,2.483594
0,1088.155081,2000.998585,0.001414909,5,1667.499528
0,0.6175729999999999,1.094030959,0.004436821,11,0.43090700000000004
0,72.995,0.0,212.47,5,42.494
0,101.0,100.9990158,0.000984218,3,151.499508
0,0.1,0.0,0.243389089,9999,2.4e-05
0,0.145868,0.145574456,0.000294014,2,0.291442
0,1.0002030000000002,5.12303042,0.005904244,11,1.8794279999999999
0,61.544603,100.9989738,0.001026218,4,100.999487
0,1.002856,28.70995907,0.026421141,55,2.106277
0,36.979672,73.67198722,0.004880594,16,18.418605999999997
0,12.5,21.29896,0.00104,5,17.74948
0,24.56441,47.46286196,9.276461367,20,10.619175
0,0.268727,34.70042686,0.021945,308,0.815508
0,19.0,0.0,273.423,87,3.142793
0,7.0,10.40297769,0.012307025,21,2.024169
0,51.641455,100.9990158,0.000984218,4,100.99950799999999
0,300.0,798.7126989,-70.99370977,20,152.643169
0,1445.480044,2000.998113,0.001886545,6,1500.749528
0,0.0,0.00806646,-0.00806646,8,0.001008
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,1900.091488,2000.998585,0.001414909,5,1667.499528
0,122.36,0.0,1614.975,29,55.688793
0,127.920291,574.1225346,0.163821005,783,2.933397
0,0.0,0.00712304,-0.00712304,4,0.0017809999999999
0,6.704341,6.70392091,0.00042,2,13.408262
0,750.0,0.0,6182.058684000001,9999,0.618268
0,0.519099,0.0,26.30955478,122,0.215652
0,200.0,320.49059680000005,0.00441315,14,99.709068
0,111.11853899999998,732.3590528,-145.4459927,329,22.01313
0,1.040161,33.6858909,0.06050101,288,0.46828000000000003
0,0.116478,2.72117124,0.00861101,44,0.26117199999999996
0,1.0,2.54371703,0.2497243,37,0.401229
0,95.231442,1.0118024,167.0626868,13,28.156958
0,10.23932,19.85735454,-0.13978109,58,1.705142
0,4.983379,149.4904358,-0.924498427,706,1.540518
0,2.045949,0.0,2.5909487,2,1.295474
0,1517.465439,2000.998585,0.001414909,5,1667.499528
0,199.0,1876.922571,-436.93757130000006,114,57.93875
0,101.0,100.9979647,0.002035312,4,134.665988
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,40.0,257.5730988,0.055883939,68,15.153001999999999
0,0.195,0.288496201,0.001503799,5,0.241165
0,1489.471101,2000.998113,0.001886545,6,1500.749528
0,13.281670000000002,19.34331103,0.002738968,12,6.448227
0,20.009559,20.00851204,0.001046957,2,40.018071
0,324.025,0.0,381.085,10,38.1085
0,51.931598,449.9927809,-45.52580451,390,5.149527
0,5.045,68.40711283,-29.26117584,44,6.923904
0,1.172264,0.0,42.16410715,44,0.958275
0,100.0,25955.35742,-25853.35742,10000,53.596055
0,7.253004,10.45186462,0.001805388,8,5.2263839999999995
0,59.290367,100.9984698,0.001530218,5,84.166157
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,20.0,30.19531357,0.002592615,8,15.098305
0,74.33371,100.9989738,0.001026218,4,100.999487
0,1082.105117,2000.998169,0.001830667,5,1667.4993900000002
0,3.0,82.71468083,0.055319167,166,1.9937909999999999
0,5.0,9.996677,0.001323,6,6.664893
0,0.104771,6.891364181,0.066306953,262,0.105762
0,10.0,9.99938,0.00062,2,19.999380000000002
0,1.215655,0.0,161.9557897,202,0.801761
0,0.25208,0.250535195,0.001544465,3,0.377348
0,2100.0,12130.57437,0.015430174,45,1176.4575300000001
0,30.0599,303.57117,0.07460055,102,14.070675000000001
0,0.515243,0.0,12.39544538,43,0.288266
0,27.611932,495.2601721,1.214530266,2280,0.8699429999999999
0,0.003,0.0,0.015,9,0.003
0,137.0,0.0,277.0439029,12,23.086992
0,0.573611,0.0,31.59431894,129,0.244917
0,1.006043,0.0,73.26760354,93,0.787824
0,4.379,8.712902589,0.380855672,42,1.15547
0,2.77,22.30391605,0.02832251,40,2.231808
0,47.09,964.7445935,-471.4014855,4999,0.57603
0,0.18906,0.541,0.02003184,9,0.273838
0,0.432919,0.43241517,0.000504,2,0.865334
0,4.0,0.0,34.74576727,9999,0.003475
0,0.30043,0.317925443,0.001591457,4,0.3187209999999999
0,21.09899200000001,38.56991731,0.010986778,8,19.287705
0,3.0,0.0,86.68837385,92,0.942265
0,1.0,1.42536537,0.039163,15,0.606956
0,8.521317999999999,0.0,14.82009691,5,2.964019
0,1.128951,0.0,41.11675788,45,0.913706
0,101.0,100.9990158,0.000984218,3,151.499508
0,79.969389,100.998477,0.001523001,5,84.166159
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,50.617133,100.9990158,0.000984218,4,100.99950799999999
0,0.115097,0.0,0.13509747,2,0.067549
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,105.964449,0.0,274.4966488,17,16.146862
0,21.450179,80.95349002,0.008545784,55,6.2361640000000005
0,30.99042,159.13079240000005,0.059830928,175,3.652346
0,0.222464,0.473939248,0.003757992,12,0.16324499999999992
0,22.948,0.0,65.0737,9,7.230411
0,18.0,0.0,18.0,2,9.0
0,2000.0,104714.3569,1014.480173,10000,500.187969
0,0.045,0.0428,0.0022,2,0.08779999999999999
0,0.180031,5.687927823,0.015981003,76,0.29978499999999986
0,1.626,1.6253799999999998,0.00062,2,3.2513799999999997
0,0.563021,1.658188208,0.0042,10,0.6641159999999999
0,5.110954,9.511452058,0.024280672,5,7.938350000000002
0,25.0,25.99851085,0.001489147,4,25.999254999999998
0,1216.82327,2000.998585,0.001414909,5,1667.499528
0,101.0,100.9990158,0.000984218,3,151.499508
0,2.02,470.4288603,-0.338635486,3258,0.5773619999999999
0,52.750977,100.998488,0.001512,5,84.166163
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,11.232525,11.322229,0.00088215,4,11.322671000000001
0,0.068972,0.0883638019999999,0.001490808,5,0.074382
0,14.0,99.4641673,0.006489961,29,16.025107
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,1.026392,0.0,141.4933497,159,0.8898950000000001
0,4.999434,0.0,38.37675297,14,2.741197
0,1732.464131,2000.998585,0.001414909,5,1667.499528
0,0.01,0.0,0.16,145,0.009412
0,11.694543,87.72571736,0.018590222,139,2.791842
0,3.995,7.484559,0.000441,4,9.979559
0,18.999528,48.35974449,0.0046406,10,19.344825999999998
0,0.527614,0.625966964,0.001968789,4,0.626951
0,101.0,100.9990158,0.000984218,3,151.499508
0,1.764627,1.764048688,0.000578246,2,3.528676
0,70.686709,2046.116684,0.007773062,159,184.42893800000002
0,1565.009178,2000.998585,0.001414909,5,1667.499528
0,101.0,100.9980437,0.001956288,4,134.66601500000002
0,34.942362,200.53832130000004,-0.3072533,101,8.22599
0,1.888231,0.0,107.1370634,153,0.700242
0,87.712971,100.998488,0.001512,5,84.166163
0,1058.833075,2000.998585,0.001414909,5,1667.499528
0,7.3969179999999985,48.04174157,0.047220659,348,0.6825780000000001
0,389310.7456,0.0,540520.9891,9999,54.057505000000006
0,6.4,0.0,92.85843162,121,0.767425
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,1037.134475,1037.133532,0.000943273,3,1555.7012410000002
0,0.003,0.0,0.012,8,0.003
0,8.998677,10.00644115,0.000471636,4,13.342079
0,80.99974,100.9990158,0.000984218,4,100.99950799999999
0,1.2427549999999998,0.0,164.50546430000003,189,0.8703989999999999
0,101.0,100.9990158,0.000984218,3,151.499508
0,16.299,16.29821394,0.00078606,2,32.597214
0,12.593585,54.00480179,0.060184713,78,2.771021
0,2.203813,9.38098,0.025035864,28,1.406914
0,1440.886163,2000.998585,0.001414909,5,1667.499528
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,10.6,33.59278372,0.00637284,12,11.198656
0,15.252378,45.84059336,0.003713634,16,11.460612000000001
0,100.0,99.99674689,0.00325311,2,199.996747
0,6.385,7.186061294,0.001222646,6,4.7911150000000005
0,0.0344779999999999,0.0,0.04589263,2,0.022946
0,0.419104,0.0,22.05025232,108,0.204169
0,75.246948,100.9985267,0.001473262,5,84.16617600000001
0,0.476226,0.0,33.23729368,138,0.24085
0,25.18,25.17952836,0.000471636,2,50.359528
0,88.358692,100.9984519,0.001548055,5,84.166151
0,9.42459,23.2,0.09464043,10,11.061139
0,2.1,5.3645739,0.005323106,29,1.296661
0,52.90076800000001,100.9989738,0.001026218,4,100.999487
0,25.690863,62.36539778,0.01104665,14,17.820264
0,0.6,0.59916,0.00084,2,1.19916
0,70.429618,100.9990158,0.000984218,4,100.99950799999999
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,1.290048,169.82944609999996,0.031281788,497,2.727046
0,10.0,67.918,-24.69371236,8635,1.972626
0,72.164416,100.9990158,0.000984218,4,100.99950799999999
0,101.0,100.9979647,0.002035312,4,134.665988
0,6.397953,0.0,7.39795266,2,3.698976
0,91.997251,100.9984639,0.001536086,5,84.166155
0,1.479585,3.5210000000000004,-0.99951459,8,1.8475759999999999
0,246.07676,633.4935386,-12.0214319,90,36.475653
0,5.0487,8.813377479,0.004522521,11,3.463529
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,0.382503,0.0,12.66481125,73,0.173491
0,0.50145,0.500978364,0.000471636,2,1.0024279999999999
0,7.074039999999999,19.514,-0.185626125,24,3.6472729999999998
0,51.0,1084.682091,-4.664588485,423,11.387871
0,12.62,27.43008801,0.007611987,10,10.973558
0,26.273945,0.0,36.81893952,8,4.602367
0,1792.6256010000004,2000.998585,0.001414909,5,1667.499528
0,4.575314,0.0,86.77313903,81,1.071273
0,51.431083,100.9990158,0.000984218,4,100.99950799999999
0,0.348236,0.0,11.87407224,71,0.16724
0,0.008481,0.0077966,0.0006846,2,0.016278
0,2125.25925,2204.763269,0.004389,25,367.46083799999997
0,0.421487,0.0,22.43845016,111,0.202148
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,0.202384,16.68429778,0.042386191,288,0.23488799999999999
0,9.014,85.47590391,0.115042657,161,2.125127
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,4.594855,34.20433785,0.00870215,40,4.289244999999999
0,55.280844,100.9990158,0.000984218,4,100.99950799999999
0,0.056258,8.10218391,0.112283308,265,0.130807
0,8.3,45.12047326,0.00842815,25,7.52064
0,0.962345,0.0,59.9999691,145,0.413793
0,118.17,279.83723760000004,0.015119374,40,29.150657
0,1.07861,1.078138684,0.000471636,2,2.156749
0,2.21625,68.12642555,0.1042478,634,0.430753
0,0.90207,1.7893793930000002,0.001523857,4,1.790142
0,1.218475,0.0,229.3814585,283,0.810535
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,5.508621,36.57645826,0.004477596,20,7.31574
0,10.0,0.0,102.156607,96,1.064131
0,0.756631,0.75612671,0.000504,2,1.512758
0,30.0,95.50269707,-31.80272687,40,9.55342
0,7.35,0.0,28.5517771,11,2.595616
0,96.942439,100.9989738,0.001026218,4,100.999487
0,1.067727,0.0,21.41293785,28,0.764748
0,86.067863,100.9984458,0.001554158,5,84.16614899999999
0,9.99,75.05099672,0.059025632,260,1.155351
0,101.0,100.9985267,0.001473262,4,134.666176
0,0.785542,1.531775418,0.008197642,15,0.524245
0,53.173322,1500.381763,1.670862149,4003,1.544117
0,101.0,100.9990158,0.000984218,3,151.499508
0,0.719528,0.719056734,0.000471636,2,1.4385849999999998
0,0.1002,0.0,0.11261448,2,0.056307
0,0.351929,0.35104706,0.000882,3,0.527453
0,0.01,0.010041952,0.019958048,15,0.010837
0,4.020663,4.0056626,0.015,2,8.026325999999997
0,4.995,4.994528364,0.000471636,2,9.989528
0,47.09,0.0,855.7621630000001,295,2.900889
0,0.883086,0.5,0.50306696,4,0.834356
0,76.351639,100.9990158,0.000984218,4,100.99950799999999
0,24.046,270.3929858,0.032427585,70,16.095592
0,4600.0,87366.79289,0.6226806739999999,3486,107.10538600000001
0,27.270835,41.13814893,0.025793848,12,13.717015000000002
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,5.07725,6.635603682999999,0.000972737,4,6.636089999999999
0,1.001282,19.66899492,0.134917225,225,0.35087199999999996
0,1.0052290000000002,0.0,68.9210923,116,0.594147
0,10.104,0.0,13.234000000000002,6,2.205667
0,37.711665,72.87282664,0.00176001,8,36.436854
0,3.72916,0.0,11.58782318,8,1.4484780000000002
0,101.0,100.9990158,0.000984218,3,151.499508
0,5210.659497,153013.1234,24046.47337,10000,67.181932
0,0.236046,23.11568119,0.029907954,179,0.562449
0,40.744454,0.0,249.0739355,98,2.541571
0,56.594841,708.0790576,-167.5955501,515,5.437003
0,1053.540123,2000.998585,0.001414909,39,722.5828610000001
0,141.0,1660.571713,-162.44100269999996,186,34.655978000000005
0,1.0047469999999998,0.0,55.05380286,156,0.352909
0,2.08975,0.0,2.08975002,1,2.08975
0,6.457999999999998,6.45721394,0.00078606,2,12.915213999999999
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,0.273771,0.27292118,0.00085022,3,0.410232
0,4.9955,0.0,79.52497883,154,0.516396
0,7.214336,13.00465579,0.003961018,12,4.335546
0,74.488474,100.9990158,0.000984218,4,100.99950799999999
0,0.097988,0.153289345,0.024698885,9,0.110892
0,10.0,9.99938,0.00062,2,19.999380000000002
0,53.905607,100.9990158,0.000984218,4,100.99950799999999
0,17.165324,90.19614192,0.0519281,24,15.037017999999996
0,6.279943,44.14,-8.42250001,67,3.0978339999999998
0,1.533428,2.941748,0.00168,4,2.9425879999999998
0,20.002837,63.7427235,0.222306737,171,1.9241639999999998
0,2613.0,67991.20531,1753.1454620000004,10000,41.100533
0,0.060042,0.059601322,0.000441,2,0.119643
0,0.435264,0.43476028,0.000504,2,0.8700239999999999
0,21.252592,53.01174200000001,-2.13992491,47,4.534727999999999
0,1000.0,2111.825161,0.020491,67,139.815402
0,4.567693,6.0,3.03071137,3,10.515356
0,39.95000200000001,154.509,0.237819493,21,30.069841
0,101.0,100.9990158,0.000984218,3,151.499508
0,10.896161,0.0,113.7574012,32,3.5549190000000004
0,59.995,59.99452836,0.000471636,2,119.989528
0,0.0,0.0,0.0,1444,0.0
0,0.207622,14.77011008,0.029021138,132,0.454645
0,82.251161,100.9989738,0.001026218,4,100.999487
0,0.01,0.009528364,0.000471636,2,0.019528
0,2.795,11.89757188,0.01242812,17,2.810529
0,14.087984,28.01914538,0.002533701,10,11.208165000000001
0,0.1,0.09921394,0.00078606,2,0.199214
0,14.999,30.01,21.39086603,12,15.71454
0,19.999559,19.38904751,20.00063,5,29.23646700000001
0,50.998992,100.9989738,0.001026218,5,84.166154
0,1.010409,2.595998267,0.023952946,30,0.36255099999999996
0,90.321455,641.2516568,-20.02546603,431,8.206493
0,101.0,100.9990158,0.000984218,3,151.499508
0,0.393385,6.471600448999999,0.022984192,87,0.298106
0,37.544,0.0,53.194,3,17.731333
0,1057.616133,2000.998585,0.001414909,5,1667.499528
0,58.045213,250.9311864,0.08583481,46,21.823836
0,1.497421,89.19944874,0.014987648,150,4.751508
0,4.820004,0.0,148.5356299,69,2.15269
0,6.0,5.99938,0.00062,2,11.99938
0,59.9,176.78,-71.93560689,18,32.205733
0,35.68,0.0,87.94660539,19,4.628769
0,84.521253,100.998446,0.0015539999999999,5,84.16614899999999
0,1.610511,0.0,111.4748893,140,0.796249
0,10.370682,35.59658399,0.026481282,12,11.869942
0,0.075,0.1157,0.00017618,3,0.17363800000000001
0,16503.695,19533.99818,10786.17705,10000,19.671292
0,2.194274,2.19383323,0.000441,2,4.388107
0,785.0,5121.038,0.5604534000000001,130,177.969447
0,26.92,45.06075615,-0.067411635,24,7.556516
0,0.058196,0.062495073,0.0008609999999999,3,0.094173
0,77.964349,100.998477,0.001523001,5,84.166159
0,3.579495,0.0,21.3788748,28,0.7635310000000001
0,7.99,0.0,529.5373366,229,2.31239
0,101.0,100.9990158,0.000984218,3,151.499508
0,1.6453830000000005,8.3465338,0.004221,19,1.7624680000000001
0,0.500009,0.0,1.01717826,4,0.254295
0,101.0,100.9980165,0.001983543,5,126.249504
0,37.031,45.4940737,0.001743,6,34.121426
0,0.503745,0.5033035,0.000441,2,1.0070489999999999
0,128.853992,575.9440601,-49.95174352,45,49.835501
0,1.5544,2.819446362,0.000953638,4,2.819923
0,21.821722,0.0,21.82172196,2,10.910861
0,11.025085,25.4053342,0.00385043,10,10.162904000000001
0,9.95,46.83753705,0.00630002,23,8.977982
0,1625.409941,2000.998585,0.001414909,5,1667.499528
0,50.449086,1107.951133,-17.20252198,372,12.602267
0,28.495,159.97176069999998,-82.89958975,134,5.085782
0,0.681968,0.0,0.681968,1,0.681968
0,1477.097366,2000.998113,0.001886545,6,1500.749528
0,0.999,0.998,0.001,2,1.9969999999999999
0,1.127862,0.0,52.77987099999999,119,0.443528
0,2.564462,100.9989738,0.001026218,185,51.0514
0,0.3,0.29802292,0.00197708,4,0.399341
0,65.271679,100.998488,0.001512,5,84.166163
0,0.009531,0.0,0.00953081,1,0.009531
0,101.0,100.998488,0.001512,4,134.66616299999998
0,20.99,153.12533,-7.81440836,108,6.949016
0,0.252029,0.25009683,0.001932,4,0.335395
0,10.535733,10.53485107,0.000882,3,15.803159
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,1.589514,1.0,2.7405817000000003,5,1.746861
0,19.531502,35.96849855,0.001846979,8,17.984710999999997
0,33.998129,132.9105338,0.00498,21,25.374282
0,2.554599,23.74844156,-7.695474247000001,19,4.158507
0,1200.0,7708.146,0.14172545,330,104.640418
0,100.01,100.0,0.01,3,150.01
0,1.019947,63.85552077,0.186243014,289,1.171223
0,1.289464,8.284609547999999,0.074801989,41,0.816542
0,1.018356,65.15298743,0.027300007,130,2.005128
0,19.0,256.7757136,-127.307941,535,1.4447960000000002
0,83.999224,100.9979,0.0021,6,75.749475
0,2.695185,5.283096647,0.004075603,18,1.174475
0,1.495,2.070079528,0.000920472,4,2.0705400000000003
0,10.0,14.52427,0.00589,7,8.474454
0,50.0,0.0,61.5,10000,15.375
0,800000.0,5097258.778,-3395545.789,10000,284128.86349699995
0,4.07,5.6645,0.001895,6,3.7769649999999997
0,17.5003,132.27606509999998,0.007737373,43,20.314045
0,9.99,14.09848912,0.00768701,4,14.102333000000002
0,0.253479,0.251035195,0.002443805,4,0.33715700000000004
0,0.001,0.000139,0.0008609999999999,2,0.001139
0,0.06,0.059559,0.000441,2,0.119559
0,3.0,2.99916,0.00084,2,5.99916
0,0.501496,1.051487936,0.00692896,15,0.282638
0,0.25,0.24938,0.00062,2,0.49938
0,5.001905000000002,497.9053731000001,0.538044384,1205,1.704822
0,1.151067,0.0,67.9866192,75,0.906488
0,93.706327,100.9979157,0.002084311,6,75.74947900000001
0,0.001104,0.000684143,0.00042,2,0.001788
0,2.491702,179.76912980000003,0.269027697,814,0.884047
0,78.96686899999997,100.998477,0.001523001,5,84.166159
0,0.250381,0.0,0.2503805,1,0.250381
0,228.430215,1016.247709,0.021094815,56,74.980707
0,14.063493,4174.051401,1.757945446,9433,1.779929
0,101.0,100.998488,0.001512,4,134.66616299999998
0,0.152992,0.15237209,0.00062,2,0.30536399999999997
0,2.05,5.05,1.598239,49,0.954201
0,40.0,399.6888559,0.05877893,180,9.04331
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,0.43,0.429,0.001,2,0.859
0,1564.582296,2000.998585,0.001414909,5,1667.499528
0,0.0148,0.0136,0.0032,6,0.010133
0,1.243627,1.24312289,0.000504,2,2.48675
0,1.004169,0.0,48.40227251,90,0.5378029999999999
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,110.736,2277.406864,0.56108926,514,17.727584
0,196.416379,881.1209836000003,0.00294,14,251.74927200000002
0,2.9946,19.70563944,0.03273632,48,1.646302
0,1478.589443,2000.998113,0.001886545,6,1500.749528
0,8.799429,0.0,31.01460234,12,2.58455
0,101.0,100.998446,0.0015539999999999,4,134.666149
0,1.075701,0.0,60.24659353,146,0.412648
0,1.397153,123.2043098,-0.280926148,394,1.249418
0,1.002885,0.0,42.97910865,48,0.8953979999999999
0,67.444061,100.9990158,0.000984218,4,100.99950799999999
0,2.3335,5.78460689,0.00189311,9,2.603452
0,2.495,8.781517109,0.004413751,18,1.951939
0,222.22,836.6438,-55.46567067,197,18.496463000000002
0,2.302789,2.30216894,0.00062,2,4.604958
0,3.456504,6.22043492,0.00820996,10,2.4898160000000003
0,1.090548,22.46312683,0.014721,74,1.218159
0,700.759046,792.7442804,0.001323,10,377.49746500000003
0,6.195,18.45511868,-4.991535114,10,6.3837410000000006
0,1.295269,0.0,58.82655726,127,0.463201
0,18.668,162.4262,-10.43091229,186,4.464432
0,54.632236,100.9990158,0.000984218,4,100.99950799999999
0,0.863675,18.59371703,0.057561,277,0.268944
0,12.669001,100.9980078,0.001992218,15,34.43132
0,0.1,0.143595181,0.001533949,10,0.057745000000000005
0,1317.682698,2000.998113,0.001886545,6,1500.749528
0,0.5,0.998857382,0.001142618,4,0.999429
0,19.499,55.761129,-23.87282571,14,12.573342
0,18.74,18.99195975,0.002625572,6,12.662181
0,52.383657,100.9989738,0.001026218,4,100.999487
0,0.791872,35.15792293,0.054621,260,0.541312
0,6.645041,139.76490769999998,-14.47955019,392,2.4134729999999998
0,7.5710000000000015,14.99771885,0.000882,5,12.498392999999998
